tpep_pickup_datetime,trip_distance,total_sum,mean_bill
2023-01-01 00:00:00,2.320544243643361,19.465467332082834,8.388319845831148
2023-01-01 00:15:00,2.350755957188384,19.834425055924783,8.437466677590685
2023-01-01 00:30:00,2.3753405926111752,20.114471151887162,8.468036632075417
2023-01-01 00:45:00,2.445218042441512,20.480863235334965,8.375884227847894
2023-01-01 01:00:00,2.4982306232525735,20.596111040058425,8.244279310467862
2023-01-01 01:15:00,2.512066551551843,20.544098028297448,8.178166305190528
2023-01-01 01:30:00,2.5481999675456706,20.521623951786935,8.05338050904717
2023-01-01 01:45:00,2.557804254264599,20.350670637363933,7.956304945319205
2023-01-01 02:00:00,2.573386383928088,20.265790197747222,7.875144721490661
2023-01-01 02:15:00,2.609250037021455,20.279922319443205,7.772318494471846
2023-01-01 02:30:00,2.6392376968042055,20.278534586224506,7.683481715489035
2023-01-01 02:45:00,2.6524227569692966,20.17019646348197,7.604442546153081
2023-01-01 03:00:00,2.6629263713832567,20.07962342011977,7.540435077703411
2023-01-01 03:15:00,2.6628582830997773,19.982919406762612,7.504312014494784
2023-01-01 03:30:00,2.6026488345220575,19.61071630853363,7.534906764375257
2023-01-01 03:45:00,2.5955808796184923,19.513401807909034,7.51793248329722
2023-01-01 04:00:00,2.6522007862567754,19.719109353156224,7.4349986831076595
2023-01-01 04:15:00,2.6155353266621097,19.52489282117013,7.464970028176748
2023-01-01 04:30:00,2.5577762869110607,19.20092589578232,7.506882440829344
2023-01-01 04:45:00,2.579244744791902,19.123346109472656,7.4143200826858955
2023-01-01 05:00:00,2.5011695445694433,18.742369848669796,7.493442373534157
2023-01-01 05:15:00,2.413106737420271,18.451244102784823,7.646261069458578
2023-01-01 05:30:00,2.4551915732901612,18.57442442839768,7.565366642044313
2023-01-01 05:45:00,2.4701924954224235,18.57836338980324,7.52101847294544
2023-01-01 06:00:00,2.4082685518014406,18.105884785179256,7.51821667547651
2023-01-01 06:15:00,2.427307874998342,17.62486957158632,7.261077077665048
2023-01-01 06:30:00,2.381140242326027,17.21874896363758,7.231304001992496
2023-01-01 06:45:00,2.233510773426926,16.552917308215747,7.411165195687968
2023-01-01 07:00:00,2.0665695863978826,15.674187405123236,7.58464051164326
2023-01-01 07:15:00,2.091399071014854,15.794754560737806,7.55224327085188
2023-01-01 07:30:00,2.1514953815567313,16.02690266123591,7.449192221662831
2023-01-01 07:45:00,2.03772668332125,15.587121870631744,7.64927013922525
2023-01-01 08:00:00,2.0202130105844964,15.698371887319555,7.7706518100176165
2023-01-01 08:15:00,1.9991318706377714,15.559392452971291,7.783074584273157
2023-01-01 08:30:00,2.005309401818814,15.632771952604202,7.795690748981325
2023-01-01 08:45:00,2.0486504221621655,15.92496820661861,7.773394637925217
2023-01-01 09:00:00,2.0261177372573713,15.735254065272617,7.766209127892264
2023-01-01 09:15:00,2.03041262979803,15.72039098982232,7.742461191933221
2023-01-01 09:30:00,2.0301504497191885,15.6930608201794,7.729998937935893
2023-01-01 09:45:00,2.000122025357728,15.60380421823048,7.801426123208503
2023-01-01 10:00:00,1.9843528568005155,15.550729436680625,7.8366755102990835
2023-01-01 10:15:00,2.0435150634086576,15.811112103566101,7.7372133862290156
2023-01-01 10:30:00,2.1121164810457116,16.18705948726242,7.663904728989277
2023-01-01 10:45:00,2.0614697634173833,16.026148824617106,7.774137224331585
2023-01-01 11:00:00,2.01586874677277,15.880465539196276,7.877727934727653
2023-01-01 11:15:00,2.0413278449281513,16.109571019102503,7.891711789033825
2023-01-01 11:30:00,2.103480537818337,16.486074033650592,7.837521544529916
2023-01-01 11:45:00,2.1115227669317083,16.629993499490602,7.875829595555792
2023-01-01 12:00:00,2.046616253494019,16.4184888942679,8.022260580720967
2023-01-01 12:15:00,2.0270790349658774,16.38749731910225,8.08429125674328
2023-01-01 12:30:00,2.057085659620454,16.66615113055597,8.101826510049653
2023-01-01 12:45:00,2.110676010132806,17.003139099226015,8.055778820434009
2023-01-01 13:00:00,2.1243896343403668,17.095237073961133,8.047128830615522
2023-01-01 13:15:00,2.1046128906370325,17.12282059617512,8.135852760548435
2023-01-01 13:30:00,2.1415869643513648,17.4375448412467,8.142347302028949
2023-01-01 13:45:00,2.144513149302776,17.604532772491982,8.209104606430401
2023-01-01 14:00:00,2.0643696606446604,17.402878687880193,8.430117444394929
2023-01-01 14:15:00,2.0415133690645426,17.431997988357633,8.538762592745245
2023-01-01 14:30:00,2.1097271543367984,17.845267126565673,8.45856635531404
2023-01-01 14:45:00,2.1481974275834568,18.010815956982228,8.384153023236275
2023-01-01 15:00:00,2.1382937992929025,17.903889484458947,8.372979190408474
2023-01-01 15:15:00,2.1309327582556765,17.838271684391867,8.371109606946861
2023-01-01 15:30:00,2.1510721852841184,17.938731881572185,8.339437423018325
2023-01-01 15:45:00,2.17360621885601,18.20322921956238,8.374667435918045
2023-01-01 16:00:00,2.1894712970758463,18.441975211724746,8.423026708025343
2023-01-01 16:15:00,2.188027111608854,18.565488563900086,8.485035887077698
2023-01-01 16:30:00,2.1980041150434575,18.782336889382993,8.545178219109768
2023-01-01 16:45:00,2.2313593145166037,18.97955640700942,8.50582704611207
2023-01-01 17:00:00,2.247623405103112,19.113537106998947,8.503887734752475
2023-01-01 17:15:00,2.2217540866441015,19.09710471436484,8.59550785983272
2023-01-01 17:30:00,2.1923094860814043,18.955316900459316,8.646277827470692
2023-01-01 17:45:00,2.2019958050657147,18.956724955479896,8.608883319336826
2023-01-01 18:00:00,2.1854210846434174,18.91089102457238,8.65320242284473
2023-01-01 18:15:00,2.158556616450867,18.78008604148605,8.700298105853978
2023-01-01 18:30:00,2.1394512956071763,18.553871083036732,8.672256817031744
2023-01-01 18:45:00,2.1584581930797127,18.60413500866375,8.619177831801856
2023-01-01 19:00:00,2.195218725351286,18.62286893049976,8.483377403552199
2023-01-01 19:15:00,2.1591821704140233,18.219966184753545,8.438364504121422
2023-01-01 19:30:00,2.1096396148461753,17.948872322279644,8.508027719980214
2023-01-01 19:45:00,2.1241796695829818,18.14263333550497,8.54100695684877
2023-01-01 20:00:00,2.1500118791394787,18.457954744394108,8.585047796006469
2023-01-01 20:15:00,2.1690641302923535,18.711105132089994,8.626349433738527
2023-01-01 20:30:00,2.1735631929169865,18.917543149058226,8.703470509026388
2023-01-01 20:45:00,2.188133380717354,18.978147394168392,8.673213233439466
2023-01-01 21:00:00,2.1837722092084015,18.895244393983702,8.652571140115874
2023-01-01 21:15:00,2.176021619309244,18.76912102856147,8.625429481955027
2023-01-01 21:30:00,2.159544419392455,18.58424441631493,8.605631933027448
2023-01-01 21:45:00,2.199861280480712,18.609585821780044,8.459436050310178
2023-01-01 22:00:00,2.247322217610142,18.61075210013297,8.281301165581901
2023-01-01 22:15:00,2.2215501631850967,18.364009244374646,8.266304109939911
2023-01-01 22:30:00,2.2289002144593417,18.274594031420055,8.198928742017674
2023-01-01 22:45:00,2.35392136996658,18.72045489239428,7.952880300610918
2023-01-01 23:00:00,2.4202274132114687,18.93205273774724,7.822427196056656
2023-01-01 23:15:00,2.3527139466685894,18.523102281351434,7.873078793781919
2023-01-01 23:30:00,2.3313056034813524,18.32416528202973,7.86004428362637
2023-01-01 23:45:00,2.3410249620217476,18.34900289791244,7.83802103590811
2023-01-02 00:00:00,2.3355179461020388,18.208938544495,7.796531204089257
2023-01-02 00:15:00,2.3019076079929075,17.90395441066755,7.777877073997105
